symbol,date,entered,return_pct,ret_30m,full_return,entry_price,exit_price,exit_reason
CASTROLIND,2024-07-03 00:00:00,True,2.81,4.415164123901979,7.057781713526675,223.53,230.05,trailing_stop
POWERINDIA,2024-07-03 00:00:00,True,-1.37,3.6883012909610438,-0.2680965147453083,14119.45,13939.32,trailing_stop
COCHINSHIP,2024-07-04 00:00:00,True,-0.15,6.872192731727243,2.393688151912262,2591.5,2590.14,trailing_stop
INOXWIND,2024-07-04 00:00:00,True,2.3,5.10810810810811,1.0221136538956053,156.95,160.72,trailing_stop
MAZDOCK,2024-07-04 00:00:00,True,10.04,5.003075226400281,13.540698848717422,2446.6,2695.0,trailing_stop
BEML,2024-07-05 00:00:00,True,3.51,10.69694129675385,-2.0608043101789564,5190.65,5378.24,trailing_stop
RVNL,2024-07-05 00:00:00,True,8.11,6.36545475938346,8.882743362831853,448.1,484.9,trailing_stop
COCHINSHIP,2024-07-05 00:00:00,True,-1.72,5.252302025782686,-1.140817469204924,2874.0,2827.3,trailing_stop
RVNL,2024-07-08 00:00:00,True,-1.25,10.177165354330718,1.1881365016973338,554.5,548.11,trailing_stop
GESHIP,2024-07-08 00:00:00,True,-0.95,7.116277285456708,-3.072845784685901,1378.85,1367.1,trailing_stop
IFCI,2024-07-08 00:00:00,True,-1.34,5.803934319622826,-0.507068223724644,66.24,65.41,trailing_stop
CESC,2024-07-09 00:00:00,True,-1.25,8.193227563343598,-3.0586561610855787,180.56,178.49,trailing_stop
MRPL,2024-07-09 00:00:00,True,0.35,5.772209567198172,0.960503079639927,234.15,235.2,trailing_stop
ADANIPOWER,2024-07-09 00:00:00,True,-0.55,5.5296898502972605,-1.1945971628317322,727.2,723.95,close_1515
CAMS,2024-07-10 00:00:00,True,-1.74,6.418227215980029,-4.388733121385253,4208.85,4139.91,trailing_stop
RVNL,2024-07-10 00:00:00,True,-1.58,5.366071428571421,4.44877552749767,585.55,576.88,trailing_stop
CHOLAHLDNG,2024-07-10 00:00:00,True,-1.61,3.6322011890931516,-3.063074944772333,1496.7,1474.02,trailing_stop
SCI,2024-07-11 00:00:00,True,5.86,9.893238434163704,6.913860103626932,311.55,330.15,close_1515
BSE,2024-07-11 00:00:00,True,-1.72,4.752475247524752,-1.5122873345935728,781.5,768.81,trailing_stop
NIACL,2024-07-11 00:00:00,True,-1.47,3.7111913357400628,-0.09746588693956165,287.6,283.64,trailing_stop
IREDA,2024-07-12 00:00:00,True,-1.54,6.0445387062566365,-5.333333333333334,296.3,292.03,trailing_stop
FACT,2024-07-12 00:00:00,True,-0.81,5.407834973504929,-2.356479195655101,1100.05,1092.21,trailing_stop
ZEEL,2024-07-12 00:00:00,True,-1.04,5.255033557046988,-0.5292354779060208,156.82,155.34,close_1515
IFCI,2024-07-15 00:00:00,True,0.76,9.588068181818182,-0.7777057679844569,76.66,77.32,trailing_stop
MAPMYINDIA,2024-07-15 00:00:00,True,-1.15,8.178137651821862,-6.6242514970059885,2647.55,2619.69,trailing_stop
GODFRYPHLP,2024-07-15 00:00:00,True,0.53,7.234146341463424,7.696856661966056,4426.05,4454.0,trailing_stop
CHENNPETRO,2024-07-16 00:00:00,True,2.82,10.477272727272727,-0.02057189878625797,1214.0,1249.5,trailing_stop
JMFINANCIL,2024-07-16 00:00:00,True,-0.51,5.2291666666666625,-1.3066719461492706,99.63,99.22,trailing_stop
NETWEB,2024-07-16 00:00:00,True,0.17,4.126739438380143,-0.7202160648194458,2470.15,2476.75,close_1515
ELECON,2024-07-18 00:00:00,True,-0.72,9.706959706959708,6.3439065108514185,608.95,605.2,trailing_stop
TORNTPOWER,2024-07-18 00:00:00,True,-1.39,7.649163523837144,-7.596718169840694,1660.05,1638.61,trailing_stop
INDIACEM,2024-07-18 00:00:00,True,3.85,4.1929043157732995,2.1521226415094374,334.05,347.26,trailing_stop
CYIENT,2024-07-19 00:00:00,True,-1.37,2.406417112299465,-4.490861618798955,1893.0,1868.96,trailing_stop
AIAENG,2024-07-19 00:00:00,True,3.16,2.372232592207538,-1.4240542848570135,4460.5,4605.95,trailing_stop
KARURVYSYA,2024-07-19 00:00:00,True,-0.1,2.1148762316750673,-1.4120969639915275,210.2,210.21,trailing_stop
ITI,2024-07-22 00:00:00,True,-0.91,6.164383561643835,-2.548387096774186,304.8,302.33,trailing_stop
PVRINOX,2024-07-22 00:00:00,False,0.0,6.029739776951666,-0.007012130986600453,,,no_pullback
ANANDRATHI,2024-07-22 00:00:00,True,-0.83,5.481975265327602,6.158877986584617,1930.0,1915.9,trailing_stop
ZENSARTECH,2024-07-23 00:00:00,True,-1.45,5.087837837837834,-1.2473477785636125,773.65,763.22,trailing_stop
SOBHA,2024-07-23 00:00:00,True,-1.04,3.6591549295774675,-3.529987227913804,1837.85,1820.5,trailing_stop
ASAHIINDIA,2024-07-23 00:00:00,True,0.08,2.968142968142972,5.191669182010259,663.0,664.19,trailing_stop
NEWGEN,2024-07-24 00:00:00,True,-1.07,6.906542056074774,-5.6910569105691176,1133.0,1121.95,trailing_stop
KALYANKJIL,2024-07-24 00:00:00,True,-0.71,6.723672367236727,-0.986758876612975,587.55,583.98,trailing_stop
SOBHA,2024-07-24 00:00:00,True,-1.19,6.51634723788049,-2.8895004233700208,1901.55,1880.87,trailing_stop
MMTC,2024-07-25 00:00:00,True,-1.31,13.563106796116504,5.257758399589643,115.56,114.16,trailing_stop
IFCI,2024-07-25 00:00:00,True,-0.56,10.243902439024396,-6.426991150442481,89.1,88.69,trailing_stop
DATAPATTNS,2024-07-25 00:00:00,True,-1.34,8.30533355080737,2.4667931688804585,3383.3,3341.31,trailing_stop
MPHASIS,2024-07-26 00:00:00,True,-0.06,6.848566536738188,0.9137090450376797,2974.5,2975.7,close_1515
ZENSARTECH,2024-07-26 00:00:00,True,-0.77,5.8557394002068195,-1.001343265355957,812.75,807.3,close_1515
LAURUSLABS,2024-07-26 00:00:00,True,-0.1,5.410628019323666,3.5059578368469326,449.0,449.0,close_1515
RITES,2024-07-29 00:00:00,True,-0.51,5.819209039548029,1.7084890549919851,371.0,369.46,trailing_stop
CUB,2024-07-29 00:00:00,True,-0.36,4.84692312411803,-0.9889402539645373,169.36,168.91,trailing_stop
BANDHANBNK,2024-07-29 00:00:00,True,0.11,4.310344827586207,3.18299881936246,213.39,213.84,trailing_stop
MMTC,2024-07-30 00:00:00,True,1.6,8.11994288434079,-1.4175030815284377,112.1,114.0,trailing_stop
PCBL,2024-07-30 00:00:00,True,2.51,5.816993464052291,2.532427424336006,328.0,336.58,trailing_stop
NYKAA,2024-07-30 00:00:00,True,4.62,5.251963350785338,3.0364267578630937,191.45,200.5,close_1515
BSE,2024-07-31 00:00:00,True,-0.61,7.517372078332281,0.2937720329024677,855.5,851.13,trailing_stop
TITAGARH,2024-07-31 00:00:00,True,-0.34,4.541895066562249,1.6229712858926344,1627.0,1623.15,close_1515
HONAUT,2024-07-31 00:00:00,True,-1.8,3.683241252302026,-3.092362344582593,55827.0,54879.61,trailing_stop
ADANIENSOL,2024-08-01 00:00:00,True,2.72,6.4999999999999964,6.136820925553324,1178.05,1211.28,trailing_stop
FSL,2024-08-01 00:00:00,True,-0.8,6.127272727272735,2.929587116669506,304.35,302.23,trailing_stop
360ONE,2024-08-01 00:00:00,True,-1.73,5.987785448752,-7.720572884045267,1180.6,1161.35,trailing_stop
AWL,2024-08-02 00:00:00,False,0.0,5.479651162790704,5.594598318864532,,,no_pullback
NETWEB,2024-08-02 00:00:00,True,3.43,3.619909502262444,2.6113537117904007,2291.5,2372.58,trailing_stop
CLEAN,2024-08-02 00:00:00,True,1.9,2.92420161600615,2.866043613707165,1585.0,1616.8,trailing_stop
ABSLAMC,2024-08-05 00:00:00,True,-1.78,10.171687722708143,-2.2346368715083864,671.4,660.13,trailing_stop
UNOMINDA,2024-08-05 00:00:00,True,-1.76,9.099999999999998,-0.19350239331907296,974.2,958.0,trailing_stop
JBCHEPHARM,2024-08-05 00:00:00,True,-1.4,5.526027397260269,-1.134563958771447,1977.7,1952.06,trailing_stop
HSCL,2024-08-06 00:00:00,False,0.0,5.016020329245385,0.0,,,no_pullback
GLAND,2024-08-06 00:00:00,True,-1.24,3.7382075471698113,-3.6148687052404225,2182.45,2157.47,trailing_stop
VIJAYA,2024-08-06 00:00:00,True,-1.16,3.6409448818897605,-2.0239470005470097,837.4,828.54,trailing_stop
OIL,2024-08-07 00:00:00,True,0.22,4.262711864406776,0.13817768024059543,615.15,617.1,close_1515
ONGC,2024-08-07 00:00:00,False,0.0,4.198097736962943,1.0544538873150842,,,no_pullback
NATCOPHARM,2024-08-07 00:00:00,True,0.78,2.8383321141185043,1.0101010101010133,1397.9,1410.2,close_1515
TRITURBINE,2024-08-08 00:00:00,True,-0.22,4.0234375,6.646639128802103,680.7,679.88,trailing_stop
CDSL,2024-08-08 00:00:00,True,1.37,3.1247346522883546,0.699876492383697,1204.8,1222.55,trailing_stop
CAMS,2024-08-08 00:00:00,True,-0.37,3.1222525840560684,-1.2650061061314695,4294.15,4282.6,trailing_stop
KFINTECH,2024-08-09 00:00:00,True,-0.69,9.896088352102721,7.9999999999999964,991.55,985.68,trailing_stop
BIKAJI,2024-08-09 00:00:00,True,-1.63,6.224762378082875,-4.555821977893449,842.8,829.91,trailing_stop
SHYAMMETL,2024-08-09 00:00:00,True,-1.52,4.914515124247249,-1.827538431087949,751.1,740.39,trailing_stop
BDL,2024-08-12 00:00:00,True,1.85,8.518715049593853,1.1923568795606814,1314.3,1340.0,close_1515
LODHA,2024-08-12 00:00:00,True,0.0,5.059368082109069,-0.6206420963910741,1298.15,1299.45,close_1515
EIDPARRY,2024-08-12 00:00:00,True,0.4,4.745144049015771,-0.8089607965152459,794.25,798.25,close_1515
JBMA,2024-08-13 00:00:00,True,-0.1,6.21694549379385,-3.211055787013517,967.6,967.55,trailing_stop
OLECTRA,2024-08-13 00:00:00,True,-0.66,5.749226006191945,-3.2174956817050573,1713.7,1704.02,trailing_stop
INOXWIND,2024-08-13 00:00:00,True,-1.52,4.974987378952685,-4.8659992130459475,225.66,222.45,trailing_stop
POLICYBZR,2024-08-14 00:00:00,True,6.89,6.192513729321795,-0.32678701735461724,1566.1,1675.75,trailing_stop
CYIENT,2024-08-14 00:00:00,False,0.0,3.2855436081242537,0.11567379988432619,,,no_pullback
AJANTPHARM,2024-08-14 00:00:00,True,-1.43,3.169729321177196,-6.99023199023199,3225.3,3182.35,trailing_stop
ZENSARTECH,2024-08-16 00:00:00,True,2.31,5.080321285140569,1.6625262755589467,780.05,798.85,close_1515
FSL,2024-08-16 00:00:00,True,-0.77,4.916107382550328,-1.5672477210938678,310.05,307.96,trailing_stop
MPHASIS,2024-08-16 00:00:00,False,0.0,4.403951208560962,2.1968963910690507,,,no_pullback
CAPLIPOINT,2024-08-19 00:00:00,True,3.62,8.094051697290567,5.71609668961941,1717.75,1781.64,trailing_stop
BBTC,2024-08-19 00:00:00,True,-0.91,6.4668463611859766,-3.9170413577996444,2465.0,2445.05,trailing_stop
ECLERX,2024-08-19 00:00:00,True,-0.59,5.297141931827397,3.4197727840679657,2715.25,2702.0,close_1515
USHAMART,2024-08-20 00:00:00,True,-0.43,4.328195547252074,0.5820026861662404,335.05,333.94,trailing_stop
CYIENT,2024-08-20 00:00:00,False,0.0,3.8680069930069902,1.6726278140122004,,,no_pullback
INDGN,2024-08-20 00:00:00,True,0.17,3.840070298769775,-1.1593467039011631,582.75,584.35,close_1515
MAZDOCK,2024-08-21 00:00:00,True,1.59,7.481639421937934,-0.26009522130136176,2232.8,2270.46,trailing_stop
CGCL,2024-08-21 00:00:00,True,-1.35,7.31601731601732,-5.0916588230021125,221.3,218.54,trailing_stop
ANANDRATHI,2024-08-21 00:00:00,True,-1.71,7.016574585635358,-2.865255549819308,1912.55,1881.75,trailing_stop
IREDA,2024-08-22 00:00:00,True,2.11,4.4512195121951175,0.7783615489394824,254.75,260.39,trailing_stop
FACT,2024-08-22 00:00:00,True,-1.45,4.38871473354232,1.1711711711711756,1023.2,1009.4,trailing_stop
JYOTICNC,2024-08-22 00:00:00,True,-0.73,4.317149534770918,4.231484612783222,1205.05,1197.41,trailing_stop
MINDACORP,2024-08-23 00:00:00,True,6.69,5.513272693521428,13.590781140042225,561.55,599.71,trailing_stop
RAILTEL,2024-08-23 00:00:00,True,-0.05,5.22029651284193,-0.9724151617384358,497.05,497.3,trailing_stop
VTL,2024-08-23 00:00:00,True,-1.53,4.795501022494896,-3.014928285686417,511.0,503.7,close_1515
HONASA,2024-08-26 00:00:00,True,-0.0,7.954066582385167,-1.2491460915389936,518.1,518.62,trailing_stop
MOTILALOFS,2024-08-26 00:00:00,True,1.0,7.884615384615389,0.7460223146497625,751.25,759.5,trailing_stop
CAPLIPOINT,2024-08-26 00:00:00,True,-1.18,6.790123456790114,-2.858500277139909,1930.0,1909.04,trailing_stop
KFINTECH,2024-08-27 00:00:00,True,-1.36,6.60349422564406,5.9259259259259265,1090.0,1076.24,trailing_stop
FACT,2024-08-27 00:00:00,True,-1.49,5.578436994942913,-3.115895511332769,999.95,986.05,close_1515
CASTROLIND,2024-08-27 00:00:00,True,-1.63,4.328018223234637,0.4002911208151259,279.9,275.62,trailing_stop
IFCI,2024-08-28 00:00:00,True,-1.25,4.993084370677732,0.9089711500461043,76.2,75.32,trailing_stop
TATAINVEST,2024-08-28 00:00:00,True,-0.27,4.470774934321949,-8.130636524358719,7926.65,7912.76,trailing_stop
PNBHOUSING,2024-08-28 00:00:00,True,-1.1,4.322244851776425,-1.843817787418655,911.15,902.05,close_1515
JMFINANCIL,2024-08-29 00:00:00,True,-1.37,5.725490196078434,-0.8716617210682471,111.0,109.59,trailing_stop
CONCORDBIO,2024-08-29 00:00:00,True,-0.83,4.604435718887079,0.11730205278592376,1701.9,1689.52,trailing_stop
CHALET,2024-08-29 00:00:00,True,-1.16,4.118750000000006,-2.797286751905885,823.65,814.87,trailing_stop
FACT,2024-08-30 00:00:00,True,-1.18,4.1365046535677354,-2.671300893743791,999.4,988.62,trailing_stop
NATCOPHARM,2024-08-30 00:00:00,True,-0.56,3.099337748344368,-1.079136690647479,1544.4,1537.3,close_1515
FINCABLES,2024-08-30 00:00:00,True,-1.59,2.9238754325259517,-2.7063371995293326,1492.0,1469.71,trailing_stop
GODREJIND,2024-09-02 00:00:00,True,-1.32,5.7237068753383396,-1.4989293361884286,1070.0,1056.88,trailing_stop
AEGISLOG,2024-09-02 00:00:00,True,0.58,5.2356020942408374,0.0,798.75,804.15,close_1515
JMFINANCIL,2024-09-02 00:00:00,True,-1.2,4.851625058878937,-2.812219227313563,110.56,109.34,trailing_stop
ANANDRATHI,2024-09-03 00:00:00,True,0.51,4.618826913856484,-1.1610143599144493,1940.0,1951.9,close_1515
HFCL,2024-09-03 00:00:00,True,1.01,3.171477079796256,0.6253291205897954,151.21,152.89,close_1515
BBTC,2024-09-03 00:00:00,True,-1.21,3.0859958799531486,4.423807844520203,2664.0,2634.49,trailing_stop
JUBLINGREA,2024-09-04 00:00:00,True,4.42,6.121842496285296,3.7524502940352775,713.0,745.25,close_1515
GODIGIT,2024-09-04 00:00:00,True,-0.22,4.371937064740776,-5.041393797108607,393.55,393.08,trailing_stop
BLS,2024-09-04 00:00:00,True,-0.68,4.182692307692302,2.5611444393170335,440.8,438.26,trailing_stop
CAPLIPOINT,2024-09-05 00:00:00,True,-1.18,5.623732251521303,0.8737817466032848,2125.0,2102.1,trailing_stop
CHALET,2024-09-05 00:00:00,True,-1.8,4.369431117203564,-1.603458654845945,905.9,890.48,trailing_stop
CRAFTSMAN,2024-09-05 00:00:00,True,0.72,3.221670666359841,1.0724863849167083,6262.0,6313.16,trailing_stop
INDGN,2024-09-06 00:00:00,True,0.43,6.7708333333333375,1.524390243902439,647.15,650.57,trailing_stop
FLUOROCHEM,2024-09-06 00:00:00,True,1.54,5.365612648221349,1.5527659061373726,3702.0,3762.91,trailing_stop
PHOENIXLTD,2024-09-06 00:00:00,True,-1.74,3.4199726402188784,-4.1005291005291005,1860.9,1830.35,trailing_stop
DOMS,2024-09-09 00:00:00,True,1.49,3.8398630658044817,0.2948771955530388,2694.05,2737.0,close_1515
JSWENERGY,2024-09-09 00:00:00,True,-1.38,3.0568302153194464,0.35621317988765894,733.65,724.22,trailing_stop
CHALET,2024-09-09 00:00:00,True,-1.26,2.7347053848322527,-2.8540065861690453,902.25,891.8,trailing_stop
PAYTM,2024-09-10 00:00:00,True,-1.24,5.338357669963887,-2.5786257266358557,676.0,668.26,trailing_stop
AJANTPHARM,2024-09-10 00:00:00,False,0.0,3.570779023946656,-0.418520252868186,,,no_pullback
INOXWIND,2024-09-10 00:00:00,True,0.39,2.91936782339732,-0.7616303005351973,239.9,241.08,trailing_stop
JMFINANCIL,2024-09-11 00:00:00,True,-1.68,3.3598726114649673,-2.7114466183946977,130.32,128.25,trailing_stop
SUZLON,2024-09-11 00:00:00,False,0.0,3.2896395260902436,0.0,,,no_pullback
NETWEB,2024-09-11 00:00:00,True,-1.67,3.0462724935732584,-3.456939717386269,2760.05,2716.56,trailing_stop
JBMA,2024-09-12 00:00:00,True,-1.55,3.851479563054511,-1.8271604938271606,1001.3,986.81,trailing_stop
KAYNES,2024-09-12 00:00:00,True,5.78,3.829608645472668,3.8803556992724335,4928.45,5218.5,trailing_stop
KIMS,2024-09-12 00:00:00,True,-1.51,3.4981343283582085,-1.3970256872465074,561.6,553.7,trailing_stop
BHARTIHEXA,2024-09-13 00:00:00,True,0.31,5.4142739950779255,-3.8556773965334274,1392.4,1398.17,trailing_stop
MANKIND,2024-09-13 00:00:00,True,-1.83,4.688776343734673,-2.15355805243445,2523.15,2479.4,trailing_stop
CONCORDBIO,2024-09-13 00:00:00,True,-1.54,4.279999999999996,-0.7551783659378596,2104.6,2074.22,trailing_stop
JUBLPHARMA,2024-09-16 00:00:00,True,-1.03,4.123102866779097,-0.39679326261236464,1224.6,1213.24,trailing_stop
BSE,2024-09-16 00:00:00,True,-0.58,3.649265078560568,11.491442542787286,1029.5,1024.59,trailing_stop
RADICO,2024-09-16 00:00:00,True,-0.04,3.637905962190993,-0.6571408526461112,2117.0,2118.2,close_1515
TORNTPOWER,2024-09-17 00:00:00,True,-1.7,2.9535398230088545,-4.695390566240469,1857.0,1827.26,trailing_stop
SONACOMS,2024-09-17 00:00:00,True,-0.15,2.5880758807588107,-1.532162197860259,744.9,744.5,close_1515
OFSS,2024-09-17 00:00:00,True,-1.25,2.451661822317705,-2.2737551909872127,12024.0,11885.44,trailing_stop
BSE,2024-09-18 00:00:00,True,1.22,5.376344086021505,8.97108843537415,1223.0,1239.21,trailing_stop
MOTILALOFS,2024-09-18 00:00:00,True,-1.21,4.647435897435898,-5.176110260336906,812.05,803.01,trailing_stop
CDSL,2024-09-18 00:00:00,True,-1.36,4.428649535265169,-1.881544502617801,1516.6,1497.44,trailing_stop
RITES,2024-09-19 00:00:00,True,-1.6,3.629500580720093,-4.314934155225547,351.2,345.94,trailing_stop
GODFRYPHLP,2024-09-19 00:00:00,True,-1.68,2.7730319358654225,-0.8951406649616368,7751.0,7628.61,trailing_stop
SBFC,2024-09-19 00:00:00,True,-0.33,2.284730195177967,-1.728589067235387,87.75,87.55,close_1515
RITES,2024-09-20 00:00:00,True,-1.32,5.056179775280898,0.5213903743315478,372.05,367.5,trailing_stop
FORTIS,2024-09-20 00:00:00,True,-1.78,3.9020270270270307,-1.1705413753861234,609.6,599.32,trailing_stop
ANANTRAJ,2024-09-20 00:00:00,True,-1.19,3.7824023366192003,1.4141982691901878,733.6,725.59,trailing_stop
SBFC,2024-09-23 00:00:00,True,-0.03,6.777316735822965,4.772817855719416,99.32,99.39,trailing_stop
ASAHIINDIA,2024-09-23 00:00:00,True,0.2,4.97717188605235,0.9494640122511486,807.85,810.31,trailing_stop
KALYANKJIL,2024-09-23 00:00:00,True,0.36,4.963185164984998,0.006495193556776853,767.0,770.52,trailing_stop
AMBER,2024-09-24 00:00:00,True,-0.61,5.631790744466794,-9.703041962704045,5188.0,5161.41,trailing_stop
GPIL,2024-09-24 00:00:00,True,-0.89,3.863522328148514,1.2560386473429923,210.4,208.74,trailing_stop
BBTC,2024-09-24 00:00:00,True,-0.18,3.7275903105685404,-1.6580310880829083,2664.5,2662.35,close_1515
CRAFTSMAN,2024-09-25 00:00:00,True,-1.22,5.932643674648167,-4.789723838991427,6858.75,6781.55,trailing_stop
HEG,2024-09-25 00:00:00,True,0.34,5.879828326180252,-1.5808674503445388,495.65,497.84,trailing_stop
SYRMA,2024-09-25 00:00:00,True,0.11,5.35372848948375,-2.209885769189713,462.35,463.34,trailing_stop
NEWGEN,2024-09-26 00:00:00,True,5.0,9.426717352071574,-6.3232507544389165,1443.35,1517.04,trailing_stop
RAINBOW,2024-09-26 00:00:00,True,0.88,7.739637305699495,-6.034799452292698,1473.8,1488.33,trailing_stop
SAPPHIRE,2024-09-26 00:00:00,True,-1.22,5.891156462585028,-1.747398175510717,385.75,381.42,trailing_stop
ABFRL,2024-09-27 00:00:00,True,-1.68,5.616254552424756,-3.5571687840290425,271.3,267.0,trailing_stop
NEWGEN,2024-09-27 00:00:00,True,-0.09,3.8135905175587097,1.1984965605276288,1390.25,1390.42,trailing_stop
EIDPARRY,2024-09-27 00:00:00,True,-0.44,3.7753882915173267,-2.4407091871977946,854.0,851.13,trailing_stop
ANANDRATHI,2024-09-30 00:00:00,True,0.54,4.87566137566138,-0.37585450142522236,1950.0,1962.5,close_1515
JMFINANCIL,2024-09-30 00:00:00,True,1.94,3.1849315068493187,0.6770660471290951,148.78,151.82,trailing_stop
POLICYBZR,2024-09-30 00:00:00,True,-1.07,2.674698795180728,-5.629547054682002,1674.25,1658.06,trailing_stop
CAPLIPOINT,2024-10-01 00:00:00,True,5.93,4.65526315789474,4.704669466167113,1962.0,2080.45,close_1515
KFINTECH,2024-10-01 00:00:00,True,2.78,4.623775278729655,4.719287724316104,1108.85,1140.87,trailing_stop
WELSPUNLIV,2024-10-01 00:00:00,True,1.61,4.400606980273141,1.9186046511627974,172.05,175.0,close_1515
BSE,2024-10-03 00:00:00,True,0.28,8.487958941966047,-3.4570596797671036,1378.0,1383.27,trailing_stop
ANGELONE,2024-10-03 00:00:00,True,-0.67,7.792079207920792,-0.34169192615046134,2745.95,2730.23,trailing_stop
GRANULES,2024-10-03 00:00:00,True,-0.89,5.147569444444441,-2.501444728803761,597.65,592.9,trailing_stop
HOMEFIRST,2024-10-04 00:00:00,True,0.06,5.957446808510639,-0.4016064257028112,1246.0,1248.0,close_1515
NETWEB,2024-10-04 00:00:00,True,4.45,2.9192054085635704,2.2464164791273884,2470.55,2583.08,trailing_stop
SAPPHIRE,2024-10-04 00:00:00,True,-1.85,2.7857142857142856,-2.7102154273801253,357.1,350.84,trailing_stop
TECHNOE,2024-10-07 00:00:00,True,-0.04,6.493506493506493,-4.2682926829268295,1616.05,1617.0,trailing_stop
APTUS,2024-10-07 00:00:00,True,-1.26,4.760567336048305,-1.0187667560321747,367.85,363.58,trailing_stop
HOMEFIRST,2024-10-07 00:00:00,True,-1.44,3.159582999198083,-2.829601990049758,1271.3,1254.3,trailing_stop
SUZLON,2024-10-08 00:00:00,True,-1.16,5.829662261380322,2.5114472041071214,72.77,72.0,trailing_stop
RVNL,2024-10-08 00:00:00,True,3.13,4.389033058783718,5.793341980112398,462.0,476.92,trailing_stop
PAYTM,2024-10-08 00:00:00,True,5.22,4.244960060859639,9.851857257534846,711.0,748.85,close_1515
ELGIEQUIP,2024-10-09 00:00:00,True,-1.3,6.047449216932859,-1.389091972510601,684.0,675.76,trailing_stop
JPPOWER,2024-10-09 00:00:00,True,0.11,5.226824457593682,3.7956888472352333,21.31,21.35,trailing_stop
RITES,2024-10-09 00:00:00,True,-0.83,4.640522875816989,0.6246096189881325,328.0,325.61,trailing_stop
TATAINVEST,2024-10-10 00:00:00,True,-1.76,10.901538461538467,-4.197763782149105,7416.0,7292.47,trailing_stop
FACT,2024-10-10 00:00:00,True,-0.31,6.253171694389629,-0.7641689662492088,933.15,931.15,close_1515
NCC,2024-10-10 00:00:00,True,-1.05,3.265034149591875,-2.564929827391511,304.3,301.4,close_1515
USHAMART,2024-10-11 00:00:00,True,-1.07,7.593378027089889,6.688708036622587,424.55,420.42,trailing_stop
CGPOWER,2024-10-11 00:00:00,True,-0.36,2.9702380952381007,-1.4162668362333082,860.65,858.45,close_1515
TATAINVEST,2024-10-11 00:00:00,True,-0.18,2.8375401726067935,-1.1194291894321367,7079.65,7073.64,trailing_stop
APTUS,2024-10-14 00:00:00,True,0.41,7.574931880108996,-1.925025329280654,391.6,393.62,trailing_stop
POLYMED,2024-10-14 00:00:00,True,-1.28,4.271221532091101,-4.850783313146559,2477.1,2447.89,trailing_stop
AMBER,2024-10-14 00:00:00,True,-1.78,3.470062785953391,-1.8012672039202993,5212.25,5124.71,trailing_stop
MOTILALOFS,2024-10-15 00:00:00,True,1.62,4.448441247002401,5.5963724027092185,880.0,895.18,trailing_stop
360ONE,2024-10-15 00:00:00,True,1.82,4.070613643833035,0.6045294595326217,1093.5,1114.5,close_1515
USHAMART,2024-10-15 00:00:00,True,2.33,3.733554581012208,1.2340036563071244,431.5,441.98,trailing_stop
ACE,2024-10-16 00:00:00,False,0.0,5.252570406794814,0.6583138670630675,,,no_pullback
RAILTEL,2024-10-16 00:00:00,True,1.05,4.854368932038835,0.7175925925925979,435.0,440.02,trailing_stop
ABSLAMC,2024-10-16 00:00:00,True,0.91,4.529841133533702,6.551653316902857,761.05,768.71,trailing_stop
CHENNPETRO,2024-10-17 00:00:00,True,-1.61,7.209677419354834,-5.6215836718319,982.85,967.95,trailing_stop
RVNL,2024-10-17 00:00:00,True,-1.09,3.404559860954908,-3.687957286929005,498.35,493.43,trailing_stop
MRPL,2024-10-17 00:00:00,True,-1.69,2.86538008943281,-3.1058742778699346,173.77,171.0,trailing_stop
TEJASNET,2024-10-18 00:00:00,True,0.04,5.204610436025733,0.8960040766062214,1192.0,1193.64,trailing_stop
WIPRO,2024-10-18 00:00:00,True,-0.51,3.661809815950925,-0.6288144997225986,269.55,268.45,close_1515
PIDILITIND,2024-10-18 00:00:00,True,-0.03,3.495062530710584,-2.5944190890433982,3236.2,3238.31,trailing_stop
AMBER,2024-10-21 00:00:00,True,0.21,6.492500138373823,12.339743589743591,6006.0,6024.4,trailing_stop
MAZDOCK,2024-10-21 00:00:00,True,0.52,2.6030368763557483,-1.6067653276955602,2338.2,2352.78,trailing_stop
GRSE,2024-10-21 00:00:00,True,-0.24,2.199999999999995,-1.9895629484670532,1817.45,1814.96,trailing_stop
CUB,2024-10-22 00:00:00,True,0.89,2.8841463414634085,-0.12445919516385914,167.88,169.54,trailing_stop
HINDZINC,2024-10-22 00:00:00,True,-0.51,2.4911032028469684,-0.8487654320987611,514.4,512.3,close_1515
SAREGAMA,2024-10-22 00:00:00,True,-1.66,2.412947523295724,-4.032180825591411,514.3,506.27,trailing_stop
PERSISTENT,2024-10-23 00:00:00,True,-0.0,5.544890868254841,4.085010412593334,5677.3,5682.73,trailing_stop
COFORGE,2024-10-23 00:00:00,True,-0.04,4.9640287769784175,3.564084989718986,1498.0,1498.91,trailing_stop
BAJFINANCE,2024-10-23 00:00:00,True,-0.03,4.769114307342922,1.2283236994219653,698.5,699.0,close_1515
SONACOMS,2024-10-24 00:00:00,True,3.11,5.843373493975896,3.585657370517935,703.25,725.84,trailing_stop
ASTERDM,2024-10-24 00:00:00,True,-0.9,5.046511627906974,-2.158512286916095,445.0,441.44,trailing_stop
RAILTEL,2024-10-24 00:00:00,True,-0.61,5.025821891925933,-0.8875029983209376,413.7,411.6,close_1515
OFSS,2024-10-25 00:00:00,True,-1.27,6.04463274052909,-1.9697110471058255,10642.5,10518.34,trailing_stop
