date,portfolio_return,market_cum
2025-05-14,-0.11641140680157157,732448.8830488718
2025-05-15,4.043302534947784,738944.0354603421
2025-05-16,3.3620288892368406,742448.897711682
2025-05-19,-1.7540396429823517,744224.8085547184
2025-05-20,-0.992788231812145,738161.4597998881
2025-05-21,-1.983779570549961,739260.90993799
2025-05-22,-1.0296657709826345,739627.0965338021
2025-05-23,3.2391800569801688,740871.6474837798
2025-05-26,-0.4520451951128349,739901.5833088693
2025-05-27,-2.9974517284064435,741111.7483696947
2025-05-28,0.8525150442749677,740191.4460996946
2025-05-29,3.263910443496142,743184.2469374448
2025-05-30,0.2781034365246323,740981.1370969351
2025-06-02,-1.303436236598302,742232.7631033071
2025-06-03,-1.923745125552667,737303.7973545603
2025-06-04,-2.916608088134092,742832.6967599046
2025-06-05,-4.686106016036017,743628.6351795745
2025-06-06,-0.29249392708913935,748990.5279083411
2025-06-09,1.200307427480307,751256.4877042681
2025-06-10,-1.5255852466236461,750052.0240294507
2025-06-11,-1.6190604888785558,746962.7654247173
2025-06-12,-1.2009313874346612,736752.6542503961
2025-06-13,-1.4807600307317175,743310.5713547684
2025-06-16,1.2009114178356506,755581.1009605767
2025-06-17,-2.640573240815652,748520.509650936
2025-06-18,-1.293330199517872,742170.2827390898
2025-06-19,-5.503594274058526,727446.8528860669
2025-06-20,3.2725346257083325,730632.0554863925
2025-06-23,-0.2360957051038413,736778.0534290038
2025-06-24,-1.1651788239009961,736894.3176425913
2025-06-25,0.018940276345418658,738816.662839615
2025-06-26,-0.13002503279890215,740604.3159391286
2025-06-27,-1.670514021100756,742180.1813741509
2025-06-30,-1.5525836547720773,743927.1980181216
2025-07-01,-1.2791983348238933,743363.707677209
2025-07-02,-0.29567332546823977,743742.2872208363
2025-07-03,0.20203136030731286,743950.9308737606
2025-07-04,-3.4340132440551345,742990.5894609096
2025-07-07,1.8353900892893464,741572.9058189259
2025-07-08,-1.8668889477435469,740461.5398232463
2025-07-09,-2.1847057937984156,741125.2615701354
2025-07-10,1.0914036483251592,738967.4967936991
2025-07-11,-0.35547403236994535,732958.8958253628
2025-07-14,1.0520840554022874,736135.2640359086
2025-07-15,-1.1759260915944778,739502.1918522791
2025-07-16,0.07521653833775926,740998.4352674661
2025-07-17,-1.5574103298443638,740286.0585712345
2025-07-18,-2.5272027172035614,736268.7850190226
2025-07-21,-1.4287834636325747,740419.1161820366
2025-07-22,0.7488137233081045,737705.8486062463
2025-07-23,-0.7122566316200976,741708.106883421
2025-07-24,0.6284598011247211,738126.1879602192
2025-07-25,-2.0802979353073487,729342.7793960846
2025-07-28,-1.1076331754888735,719742.6029342018
2025-07-29,0.5359194803655731,725567.6644104846
2025-07-30,-0.7712836219282551,724686.7325398291
2025-07-31,-5.571132655445544,722599.4057253463
2025-08-01,-0.2694959499789654,713207.6323154292
2025-08-04,0.4755294188825181,721602.6049654022
2025-08-05,-1.6109132209322579,721230.6315976212
2025-08-06,-0.4474340268791346,718104.0474141028
2025-08-07,-0.5073857196434699,721033.5879944478
2025-08-08,1.4496975666677676,713655.4651733334
2025-08-11,3.626303085396162,718683.1861245636
2025-08-12,-0.2503197421011188,717467.1728871131
2025-08-13,-1.5586299012463007,718586.01185138
2025-08-14,-2.798250862152499,716005.7972969172
2025-08-18,-1.0243658375876374,717377.690956905
2025-08-19,-0.37267595387309016,724895.9188216991
2025-08-20,4.098938639337413,727911.3269736583
2025-08-21,-5.100271060472609,726359.5792331705
2025-08-22,1.2346383728048587,724696.4147733528
2025-08-25,0.34316623284302217,722516.561728644
2025-08-26,-2.302902062469361,720348.6483698095
2025-08-28,-0.22584515325539592,717665.9653068999
2025-08-29,-0.5494033038380611,717223.2654076425
2025-09-01,3.235370776435493,721550.3906198438
2025-09-02,1.3718879449486352,721229.9305600817
2025-09-03,-0.27592521137869025,723620.1007053809
2025-09-04,-3.734137280573445,715982.1100497853
2025-09-05,5.273702950847887,715467.0257466297
2025-09-08,-1.4464293389417386,713542.4330122524
2025-09-09,0.3792233730562332,714265.0563575801
2025-09-10,0.046306871295287266,713490.7819019628
2025-09-11,-0.3346477416936863,712437.7301071922
2025-09-12,3.1604679286736648,712920.9747000533
2025-09-15,-0.18658521593929678,713553.8102940732
2025-09-16,3.313497123076897,715262.0501255619
2025-09-17,-0.42784709761907636,715084.5604727041
2025-09-18,-1.370507782379695,715177.4564516026
2025-09-19,-1.6873247522872987,715666.037729859
2025-09-22,0.2801270516288822,710529.3459715365
2025-09-23,-3.7031841300664077,710198.5858492799
2025-09-24,-2.0680232160792245,707377.8426002696
2025-09-25,-1.5865923779021107,702889.9350703534
2025-09-26,-3.01513768908404,695916.7547853935
2025-09-29,0.5947013653276167,693263.1686344307
2025-09-30,-2.7462461769867983,693336.1048400045
2025-10-01,0.2451924298554389,697198.6389514777
2025-10-03,-2.645926853036259,700851.658300477
2025-10-06,-2.00887619369954,702011.8027905133
2025-10-07,-0.5282451229425644,701517.3942828844
2025-10-08,-2.5546740362145623,696372.8262070086
2025-10-09,1.1207361009143713,700036.2742239432
2025-10-10,0.2421644460979083,699382.7589475366
2025-10-13,-0.4776364702815227,699884.7090447912
2025-10-14,-1.0950505252787772,693538.5346550986
2025-10-15,-1.1339212692692422,696873.2272091189
2025-10-16,-1.69437545789623,696721.3683836003
2025-10-17,-0.3544713357779893,694019.3447301709
2025-10-20,3.284464340188501,697006.4918426404
2025-10-23,-2.576016570978508,693603.9596515314
2025-10-24,-0.6478428146778039,691282.2359706075
2025-10-27,0.6549126052114703,692449.8979556923
2025-10-28,0.10574520037598409,690784.3040911637
2025-10-29,-2.1507504934608765,695563.470739367
2025-10-30,0.43430172457904825,696331.3981773349
2025-10-31,2.3822579120588654,690556.2230376845
2025-11-03,-2.2029227622716823,691705.0841761184
2025-11-04,0.10736920286930571,687182.0028856244
2025-11-06,-0.08600319977504425,680455.8045380916
2025-11-07,-0.9905035252705259,687979.0458680292
2025-11-10,0.9281030355108068,687421.9182273786
2025-11-11,-2.0935985059544686,690627.7824904001
2025-11-12,-2.483278677741615,692133.4205885243
2025-11-13,-3.5329903317019786,688661.8312736141
2025-11-14,1.4160668317054148,688037.2930197016
2025-11-17,1.9986963115254364,688505.404278996
2025-11-18,1.1277188347643885,686785.103902823
2025-11-19,1.9146212419496988,687407.7668862793
2025-11-20,-1.6679870036587243,686801.6400939357
2025-11-21,-2.7249963536450097,682265.5484012596
2025-11-24,-1.5921491220087485,678392.9831211482
2025-11-25,-3.1743112644798828,679118.5833570036
2025-11-26,-1.544781760189379,681374.6325581134
2025-11-27,0.9782329769576722,680793.6494928668
2025-11-28,0.7276421645641151,680973.9031843519
2025-12-01,-1.8115469466702543,678095.0721755488
2025-12-02,-0.1352890854451268,677521.5860458761
2025-12-03,0.2247443038239648,676112.5140221608
2025-12-04,1.146086459466192,674740.8714639161
2025-12-05,-0.2877391718865997,676766.993718693
2025-12-08,0.06487622647210228,665816.5805317232
2025-12-09,2.3724589510607177,679236.0105312531
2025-12-10,-4.284237418705859,670888.6786758954
2025-12-11,0.6107429900648225,677533.7491065211
2025-12-12,-0.15464986419304344,678489.4338402335
2025-12-15,-0.5266578645015509,682922.606045328
2025-12-16,-1.2521509707901552,679957.1875988027
2025-12-17,-1.9912295026988578,674789.3515950455
2025-12-18,-1.9473415927087996,679185.8851960273
2025-12-19,-1.0276103589302026,682768.988966905
2025-12-22,2.013632630327459,684452.4560404925
2025-12-23,-1.0966602073374392,687011.7628040488
2025-12-24,-0.39629293776785524,683937.5844662588
2025-12-26,1.7842889621383,681945.0793120236
2025-12-29,-0.29385664432191405,677770.6123654336
2025-12-30,0.46114589791494875,679174.9313047525
2025-12-31,-1.5822034427673966,683278.2094904667
